price,Date,AAPL,AMZN,AVGO,DIA,GOOGL,META,MSFT,NVDA,ONEQ,PINK,QQQ,SPY,TSLA
58297.57,2024-05-02,0.7298539279413674,0.8627743855896599,0.6617919505311609,0.8556582169099108,0.8705356086776112,0.7397076531350597,0.8493534581262646,0.5763205903453931,0.817378414474865,0.8848063233442911,0.8278375696103955,0.8381765130655354,0.5143142700195312
59135.17,2024-05-03,0.7735109558404182,0.8697337758310767,0.6829189116179248,0.8658215118851914,0.8737749916723729,0.7569241165475082,0.8681833604353657,0.5962796453828021,0.8336160074383844,0.8905186248251592,0.8444758638455685,0.8485660265498236,0.5176857212611607
62839.34,2024-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63820.45,2024-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64010.01,2024-05-06,0.7664668012968996,0.8813638092892313,0.7001240479258098,0.869582391190415,0.8782682339868203,0.7799018136333288,0.8828716179700827,0.6187838987393666,0.8438300063005393,0.892021822760598,0.8537256920083527,0.8573290503934522,0.5278856985909599
63172.48,2024-05-07,0.769377287049007,0.881644040755291,0.696276896436927,0.8702315122764689,0.8947258468445486,0.7841891968982416,0.8739049635722923,0.6081328277134365,0.8421275478876558,0.8959302637456777,0.853861440441043,0.858275015789875,0.508028564453125
62363.06,2024-05-08,0.7708114394485961,0.8780943234027911,0.7081708744792051,0.8741267210009651,0.8849558300102744,0.7914912113328706,0.8764668461466585,0.6071792046735676,0.84068715262227,0.881198487486407,0.8533572658947941,0.8583579916339146,0.4992000034877232
61215.5,2024-05-09,0.7785305538346201,0.8851003951320687,0.6976447305808211,0.882006415848612,0.8879860632925232,0.7962140259595545,0.8802669719653019,0.5959975914727887,0.8426513735365928,0.8875121715211275,0.8552188654113944,0.8633037189080134,0.49134286063058036
63148.6,2024-05-10,0.7731662735053038,0.8756655319145297,0.7121408676330594,0.8846479522134458,0.8811416649244184,0.7975203712540126,0.8854334351569407,0.6035929589013016,0.8425203920705203,0.8866101838400795,0.857235622952941,0.8644158398643681,0.48134286063058035
60888.22,2024-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60776.97,2024-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61507.05,2024-05-13,0.7868091956544446,0.8714152358968812,0.7146575216230461,0.8830362058428199,0.8837018907709432,0.7838040529170727,0.8832558349687294,0.6070919339961053,0.8457941269995093,0.8863095787128841,0.8592135613099754,0.8645318429485415,0.4911142839704241
62878.78,2024-05-14,0.7916665294009317,0.8737505931399737,0.7373768290750548,0.8855435505621445,0.8899714271283081,0.7902351534190144,0.8893190224489047,0.6135188070103516,0.8511629640935406,0.8929238678747999,0.8647402497961103,0.8684984756501575,0.5072857230050223
61569.11,2024-05-15,0.8013390805366167,0.8687062129425603,0.7673734999592579,0.8938262336676092,0.9013089878912146,0.8064635363745216,0.9048677795925717,0.6355059444501383,0.8642579038094962,0.9013419600993502,0.8782563894359584,0.8792531236225908,0.49711430140904017
66220.52,2024-05-16,0.8018458979281659,0.8576833239043855,0.7545283811429756,0.8936695160117912,0.910034135279025,0.7925462733517543,0.9003978241391195,0.6336860202931229,0.8620317199630285,0.8996583071945479,0.8764723689318313,0.8774439648019323,0.4995428466796875
65260.88,2024-05-17,0.8019726345738732,0.8626809513444911,0.7455304958741366,0.8966603777536153,0.9198565794008072,0.7903356257619281,0.8987295272528922,0.6210604694065799,0.8611151503465798,0.8989367170497095,0.8760457140415044,0.8787054218903732,0.5070285906110491
67053.12,2024-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66912.62,2024-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66252.71,2024-05-20,0.8069144594174985,0.857262905435849,0.7555436096526797,0.8925126986077685,0.9243498217152546,0.7851940739548137,0.909701420367071,0.6365133750128112,0.8676626202045575,0.9001393672911068,0.8821541560863614,0.8797177475748423,0.49985713413783484
71430.3,2024-05-21,0.8124476573454512,0.8554413296370149,0.747619624764256,0.8940372341861896,0.9292087763279289,0.7781433940049044,0.9176148781690137,0.6405830685661577,0.8693648781867355,0.8992373796100588,0.8838800071702714,0.8818752214557999,0.5331428745814731
70189.84,2024-05-22,0.8063231509288109,0.855347966661293,0.7439008128638938,0.8892843148979178,0.9215284983865821,0.7834188577267585,0.9207802220572859,0.6376550169109357,0.8683172268888615,0.8983354493621647,0.883705439553069,0.8793360994666304,0.5146000017438616
69181.2,2024-05-23,0.789343476399111,0.8456328719776944,0.7444618472415891,0.8758327046257265,0.9067427245949832,0.7800693187473301,0.9132517659040893,0.6970821973967408,0.865174473425945,0.8900676597012122,0.8797302126032953,0.8729132186839582,0.49640001569475445
67906.47,2024-05-24,0.8024372064168533,0.8442316433779495,0.7522361573157791,0.8757879970395174,0.9142662801113248,0.8009033498052671,0.920010284147302,0.7150130675412525,0.8730313570832362,0.8887147068962171,0.8880492706860549,0.87868880633438,0.5121143014090401
68539.92,2024-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69268.45,2024-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68508.83,2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69367.24,2024-05-28,0.8024795165610625,0.8507706151508299,0.7546993911829225,0.8712143903042541,0.9216329533633703,0.8037504758609819,0.9203524569781254,0.7649241057702163,0.8778764687436833,0.8766888362469364,0.8914040436056968,0.879302868354644,0.505
68316.64,2024-05-29,0.8037466246355757,0.8501634707308496,0.7430619282005649,0.8622018506874085,0.9190205399882742,0.7944387073132089,0.9178929058542155,0.771129394281029,0.8732933200153811,0.8724797327015075,0.8851210933001886,0.873145530660084,0.5034000069754464
67577.27,2024-05-30,0.8079704043448062,0.8375525558720395,0.7288544731639377,0.8552518531948908,0.8992191690786415,0.7821962393847283,0.8868808530402019,0.7420839909808343,0.8626864268626853,0.8854076484649899,0.8756384687434337,0.8673532255177427,0.5108285522460938
68372.49,2024-05-31,0.8120252664554002,0.8241008753456034,0.709869979031576,0.8688155424235727,0.9012567204429978,0.7818277895848997,0.887864673489766,0.736261555806088,0.8629483897948301,0.8974335191142705,0.8740095469077017,0.8752532598089884,0.5088000052315849
67474.95,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67704.33,2024-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67740.02,2024-06-03,0.8195435529966208,0.8329752043615762,0.7063168433647324,0.8659233955831935,0.9047572808395526,0.7996807826723821,0.8844212365287838,0.772304653069591,0.8688410525377985,0.9031458780282923,0.8787023945619903,0.8759669132292852,0.5036856951032366
68808.29,2024-06-04,0.8208952167639121,0.8376459188477613,0.7110828866133685,0.8687706970636002,0.9079965839146689,0.798843359520666,0.8898751432068165,0.7819550579071437,0.8705434107353291,0.8989367170497095,0.8811069878093515,0.8769461097376944,0.4993428693498884
70600.01,2024-06-05,0.8273153774248961,0.8467071163540718,0.7550414112628164,0.8710573971009093,0.916460553900686,0.8291062744414849,0.9068568675944151,0.8222693963308394,0.8846858013184532,0.904348413403382,0.8988699106209052,0.8873687523980426,0.5
